id,essay_id,of1,of2,of3,cf1,cf2,cf3,ef1,ef2,ef3,af1,af2,af3,nf1,nf2,nf3,model,temperature,input_tokens,output_tokens
1297,128,4,5,3,2,2,4,6,2,2,4,3,2,8,8,7,gpt-5-mini-2025-08-07,0,695,999
1298,128,6,6,6,3,3,4,6,4,3,4,3,2,8,8,7,gpt-5-mini-2025-08-07,0,631,999
1299,129,6,3,5,3,3,5,6,3,5,4,7,5,8,4,7,gpt-5-mini-2025-08-07,0,759,1079
1300,129,7,3,4,2,3,5,6,3,5,5,8,4,8,5,7,gpt-5-mini-2025-08-07,0,759,1079
1301,129,6,3,6,3,3,5,7,3,5,5,7,5,8,5,7,gpt-5-mini-2025-08-07,0,631,1079
1302,129,6,3,4,2,3,4,6,3,4,5,7,5,8,5,7,gpt-5-mini-2025-08-07,0,695,1079
1304,129,5,3,4,3,3,5,6,3,4,4,7,5,8,5,6,gpt-5-mini-2025-08-07,0,667,1079
1305,129,3,4,5,2,3,5,6,3,5,5,7,6,8,6,7,gpt-5-mini-2025-08-07,0,759,1079
1306,129,6,4,6,2,3,4,7,3,6,5,7,6,8,4,7,gpt-5-mini-2025-08-07,0,887,1079
1307,129,4,3,5,2,3,5,6,3,5,5,7,4,8,4,6,gpt-5-mini-2025-08-07,0,759,1079
1308,129,5,3,6,3,4,5,6,3,5,5,7,4,8,5,7,gpt-5-mini-2025-08-07,0,695,1079
1309,130,3,5,5,4,4,6,4,3,3,3,6,3,3,2,3,gpt-5-mini-2025-08-07,0,695,566
1310,130,2,5,3,2,2,4,4,5,3,3,6,3,4,2,5,gpt-5-mini-2025-08-07,0,823,566
1311,130,2,5,3,3,2,4,5,4,3,2,4,5,4,2,3,gpt-5-mini-2025-08-07,0,680,566
1312,130,3,4,5,3,2,5,4,3,4,2,6,4,3,2,5,gpt-5-mini-2025-08-07,0,631,566
1313,130,2,5,4,4,3,5,5,4,3,2,5,4,3,2,4,gpt-5-mini-2025-08-07,0,759,566
1314,130,3,5,4,2,3,5,5,5,4,3,4,5,3,2,4,gpt-5-mini-2025-08-07,0,695,566
1315,130,2,5,4,3,3,5,5,4,4,2,6,5,3,2,4,gpt-5-mini-2025-08-07,0,695,566
1317,130,2,5,4,3,2,4,4,3,3,2,6,4,3,2,3,gpt-5-mini-2025-08-07,0,823,566
1318,130,3,5,4,3,3,5,5,6,5,3,4,4,3,2,5,gpt-5-mini-2025-08-07,0,795,566
1319,131,8,7,6,2,4,4,3,2,3,6,5,3,8,6,7,gpt-5-mini-2025-08-07,0,951,885
1320,131,8,6,7,2,4,4,3,3,4,6,4,3,8,5,7,gpt-5-mini-2025-08-07,0,759,885
1321,131,8,6,6,2,4,4,3,3,4,5,4,3,8,5,7,gpt-5-mini-2025-08-07,0,567,885
1322,131,8,7,7,2,4,5,3,3,3,5,4,2,8,6,7,gpt-5-mini-2025-08-07,0,1015,885
1323,131,8,7,7,3,4,5,4,2,3,5,4,3,8,5,7,gpt-5-mini-2025-08-07,0,631,885
1324,131,8,6,6,2,3,4,3,4,3,5,4,2,8,5,7,gpt-5-mini-2025-08-07,0,695,885
1325,131,8,7,7,2,4,4,4,3,4,5,4,3,8,5,7,gpt-5-mini-2025-08-07,0,759,885
1326,131,7,6,6,2,4,4,3,3,4,5,4,3,8,6,7,gpt-5-mini-2025-08-07,0,567,885
1327,131,8,7,6,2,3,4,3,2,3,5,3,2,7,5,7,gpt-5-mini-2025-08-07,0,759,885
1328,131,8,6,7,2,3,4,3,3,4,5,4,2,8,6,8,gpt-5-mini-2025-08-07,0,823,885
1329,132,3,2,5,2,4,4,7,6,4,3,3,3,7,4,7,gpt-5-mini-2025-08-07,0,923,1029
1330,132,3,2,4,2,3,3,7,4,4,3,3,3,8,5,7,gpt-5-mini-2025-08-07,0,731,1029
1331,132,3,2,5,2,4,4,6,3,4,2,2,3,6,4,5,gpt-5-mini-2025-08-07,0,695,1029
1332,132,3,3,4,2,3,3,6,4,4,2,2,3,7,4,6,gpt-5-mini-2025-08-07,0,823,1029
1333,132,3,3,6,2,3,3,7,4,4,3,3,4,7,3,7,gpt-5-mini-2025-08-07,0,731,1029
1334,132,3,2,5,2,3,4,6,3,4,2,2,3,6,4,6,gpt-5-mini-2025-08-07,0,695,1029
1335,132,3,2,4,2,3,3,6,4,4,2,2,3,6,4,6,gpt-5-mini-2025-08-07,0,695,1029
1336,132,2,2,4,2,4,4,6,4,3,3,2,3,6,4,7,gpt-5-mini-2025-08-07,0,951,1029
1337,132,3,2,4,2,2,3,7,5,3,2,2,3,7,4,6,gpt-5-mini-2025-08-07,0,695,1029
1338,132,3,3,5,2,2,2,7,4,4,3,2,3,7,4,6,gpt-5-mini-2025-08-07,0,759,1029
1339,95,4,2,3,2,3,6,5,3,2,3,8,6,8,4,6,gpt-5-mini-2025-08-07,0,667,489
1340,95,4,2,3,3,4,6,6,3,2,3,7,6,8,5,6,gpt-5-mini-2025-08-07,0,759,489
1341,95,4,2,4,2,3,6,5,3,2,3,7,5,8,6,6,gpt-5-mini-2025-08-07,0,695,489
1342,95,3,2,4,2,3,6,6,3,2,3,7,6,8,5,6,gpt-5-mini-2025-08-07,0,823,489
1343,95,4,2,4,3,3,6,5,3,2,3,7,5,8,5,6,gpt-5-mini-2025-08-07,0,603,489
1344,95,4,2,4,3,3,6,6,3,2,4,8,6,9,6,6,gpt-5-mini-2025-08-07,0,631,489
1345,95,6,2,5,2,4,7,6,4,2,5,7,5,9,5,6,gpt-5-mini-2025-08-07,0,695,489
1346,95,4,2,4,2,3,6,6,3,2,4,6,6,9,5,7,gpt-5-mini-2025-08-07,0,695,489
1347,95,3,2,3,3,3,6,5,2,2,3,7,5,9,5,6,gpt-5-mini-2025-08-07,0,695,489
1348,95,4,2,4,3,3,6,5,3,2,3,7,5,8,6,6,gpt-5-mini-2025-08-07,0,603,489
1349,96,5,5,4,2,3,5,5,4,7,5,3,3,7,3,8,gpt-5-mini-2025-08-07,0,695,882
1350,96,6,5,5,2,3,4,6,5,7,4,3,3,7,2,8,gpt-5-mini-2025-08-07,0,631,882
1351,96,6,5,4,2,3,4,5,4,8,5,3,3,6,3,8,gpt-5-mini-2025-08-07,0,695,882
1352,96,6,4,5,2,3,4,5,5,7,4,3,3,7,4,8,gpt-5-mini-2025-08-07,0,887,882
1353,96,6,5,6,2,3,4,5,4,6,4,4,3,7,4,7,gpt-5-mini-2025-08-07,0,759,882
1354,96,6,5,5,2,3,4,6,4,7,5,4,3,7,3,8,gpt-5-mini-2025-08-07,0,695,882
1355,96,5,5,4,2,3,4,5,4,7,4,3,3,8,3,7,gpt-5-mini-2025-08-07,0,759,882
1356,96,6,5,5,2,3,4,6,5,7,5,3,3,8,3,8,gpt-5-mini-2025-08-07,0,680,882
1357,96,5,5,4,1,2,3,6,4,6,5,4,3,6,3,7,gpt-5-mini-2025-08-07,0,695,882
1358,96,6,5,6,2,3,4,5,5,6,4,3,3,7,4,7,gpt-5-mini-2025-08-07,0,695,882
1359,109,2,2,3,2,3,4,7,3,4,6,4,6,7,4,6,gpt-5-mini-2025-08-07,0,631,1094
1360,109,2,2,3,2,3,3,8,5,4,5,4,6,6,3,6,gpt-5-mini-2025-08-07,0,1015,1094
1361,109,3,2,3,2,3,5,7,4,5,5,4,6,6,4,6,gpt-5-mini-2025-08-07,0,823,1094
1362,109,2,2,3,2,3,4,7,4,5,6,5,6,7,4,6,gpt-5-mini-2025-08-07,0,759,1094
1363,109,2,2,3,2,2,3,7,4,5,5,4,6,7,5,7,gpt-5-mini-2025-08-07,0,695,1094
1364,109,2,2,3,2,3,4,7,5,5,6,5,6,7,4,7,gpt-5-mini-2025-08-07,0,823,1094
1365,109,3,2,4,2,3,4,7,6,5,5,4,6,6,4,6,gpt-5-mini-2025-08-07,0,631,1094
1366,109,3,2,4,2,3,4,7,3,5,6,4,6,7,5,7,gpt-5-mini-2025-08-07,0,695,1094
1367,109,3,3,4,2,3,4,6,4,5,6,4,6,6,4,7,gpt-5-mini-2025-08-07,0,759,1094
1368,109,3,2,4,2,3,4,7,5,5,6,6,6,7,4,7,gpt-5-mini-2025-08-07,0,759,1094
1369,126,4,5,5,2,3,5,3,3,4,4,6,3,6,2,5,gpt-5-mini-2025-08-07,0,823,786
1370,126,4,5,5,3,3,5,4,4,4,3,4,3,6,2,3,gpt-5-mini-2025-08-07,0,759,786
1371,126,4,5,4,2,4,5,3,3,4,4,6,3,6,2,6,gpt-5-mini-2025-08-07,0,695,786
1372,126,5,5,5,2,4,5,3,3,3,4,5,3,7,2,3,gpt-5-mini-2025-08-07,0,888,786
1373,126,5,4,5,3,3,5,4,6,4,3,4,4,6,2,3,gpt-5-mini-2025-08-07,0,631,786
1374,126,4,5,4,2,3,5,3,3,4,4,5,4,6,2,3,gpt-5-mini-2025-08-07,0,759,786
1375,126,4,4,5,2,3,5,3,4,5,4,5,3,6,2,6,gpt-5-mini-2025-08-07,0,759,786
1376,126,4,5,5,2,3,4,3,4,4,3,5,3,6,2,4,gpt-5-mini-2025-08-07,0,759,786
1377,126,4,5,5,2,3,5,4,3,5,4,4,3,7,2,5,gpt-5-mini-2025-08-07,0,951,786
1378,126,4,4,5,2,4,5,3,3,4,4,3,3,6,2,5,gpt-5-mini-2025-08-07,0,887,786
1379,127,3,5,4,3,3,5,8,4,6,7,8,7,6,3,5,gpt-5-mini-2025-08-07,0,823,1023
1380,127,3,6,4,3,3,5,7,3,6,8,8,7,6,2,6,gpt-5-mini-2025-08-07,0,759,1023
1381,127,2,5,4,3,3,5,8,4,5,7,7,8,4,2,4,gpt-5-mini-2025-08-07,0,759,1023
1382,127,3,5,3,3,3,5,7,4,3,6,6,7,5,2,5,gpt-5-mini-2025-08-07,0,631,1023
1383,127,2,6,4,2,2,5,8,6,6,7,8,7,6,2,5,gpt-5-mini-2025-08-07,0,695,1023
1384,127,3,5,4,3,3,5,8,6,6,7,7,8,6,2,6,gpt-5-mini-2025-08-07,0,631,1023
1385,127,3,5,4,2,3,5,8,4,5,7,7,7,5,2,4,gpt-5-mini-2025-08-07,0,631,1023
1386,127,2,5,4,3,3,5,7,4,6,7,8,7,5,2,6,gpt-5-mini-2025-08-07,0,695,1023
1387,127,3,6,5,3,2,5,8,3,5,7,8,7,6,2,5,gpt-5-mini-2025-08-07,0,823,1023
1388,127,2,4,3,2,2,5,8,4,5,6,7,7,5,2,6,gpt-5-mini-2025-08-07,0,695,1023
1389,133,4,2,4,3,5,7,2,2,3,4,7,3,8,7,5,gpt-5-mini-2025-08-07,0,695,625
1390,133,5,2,3,3,4,6,2,2,3,2,5,3,8,7,4,gpt-5-mini-2025-08-07,0,759,625
1391,133,5,3,4,3,4,6,3,2,3,4,7,4,8,7,3,gpt-5-mini-2025-08-07,0,823,625
1392,133,5,2,3,3,4,6,2,2,3,3,6,3,8,8,3,gpt-5-mini-2025-08-07,0,695,625
1393,133,4,3,4,3,4,6,2,2,3,3,5,3,8,7,4,gpt-5-mini-2025-08-07,0,631,625
1394,133,4,2,3,3,4,7,2,2,3,3,6,3,8,8,3,gpt-5-mini-2025-08-07,0,823,625
1395,133,5,2,4,2,4,6,2,2,3,3,6,3,8,8,3,gpt-5-mini-2025-08-07,0,759,625
1396,133,6,3,5,3,4,6,2,2,3,4,7,3,8,7,5,gpt-5-mini-2025-08-07,0,695,625
1397,133,6,2,4,3,4,6,2,2,3,3,6,3,8,8,3,gpt-5-mini-2025-08-07,0,808,625
1398,133,5,3,4,3,3,6,2,2,2,3,7,4,8,8,5,gpt-5-mini-2025-08-07,0,567,625
1399,134,2,2,5,2,2,2,5,8,4,2,2,2,6,5,8,gpt-5-mini-2025-08-07,0,1015,821
1400,134,2,3,6,2,2,3,5,7,4,2,2,3,5,4,8,gpt-5-mini-2025-08-07,0,887,821
1401,134,2,4,4,2,2,2,5,8,4,2,2,2,5,4,9,gpt-5-mini-2025-08-07,0,887,821
1402,134,2,3,5,2,2,2,5,8,5,2,2,3,6,5,8,gpt-5-mini-2025-08-07,0,759,821
1403,134,2,2,6,2,2,2,6,8,6,2,2,2,6,5,8,gpt-5-mini-2025-08-07,0,759,821
1404,134,2,3,6,2,2,2,5,8,4,2,2,2,5,4,8,gpt-5-mini-2025-08-07,0,887,821
1405,134,2,2,4,2,2,2,6,7,5,2,2,3,6,5,9,gpt-5-mini-2025-08-07,0,631,821
1406,134,3,2,6,2,2,2,6,8,5,2,2,2,6,3,8,gpt-5-mini-2025-08-07,0,695,821
1407,134,2,2,6,2,2,2,7,8,5,2,2,3,7,5,8,gpt-5-mini-2025-08-07,0,631,821
1408,134,2,2,4,2,2,2,5,7,5,2,2,3,6,4,8,gpt-5-mini-2025-08-07,0,823,821
1409,135,3,5,3,3,3,5,8,6,8,6,4,7,6,2,7,gpt-5-mini-2025-08-07,0,695,794
1410,135,2,4,3,3,3,4,8,6,8,6,4,6,5,2,5,gpt-5-mini-2025-08-07,0,822,794
1411,135,4,6,4,3,3,4,8,6,8,6,5,7,6,1,5,gpt-5-mini-2025-08-07,0,758,794
1412,135,4,6,4,3,3,5,8,7,7,6,4,6,6,2,6,gpt-5-mini-2025-08-07,0,821,794
1413,135,3,6,4,5,4,6,8,6,7,6,4,6,6,2,4,gpt-5-mini-2025-08-07,0,883,794
1414,135,3,5,3,2,3,4,8,5,7,6,4,6,6,2,7,gpt-5-mini-2025-08-07,0,759,794
1415,135,3,6,3,4,4,5,8,7,8,6,5,6,7,2,6,gpt-5-mini-2025-08-07,0,887,794
1416,135,3,7,3,3,3,4,8,6,7,6,4,8,5,2,5,gpt-5-mini-2025-08-07,0,822,794
1417,135,3,6,3,3,3,5,8,7,7,6,4,6,6,2,6,gpt-5-mini-2025-08-07,0,694,794
1418,135,3,6,4,3,3,5,8,7,8,6,5,7,6,2,7,gpt-5-mini-2025-08-07,0,759,794
1419,136,5,4,5,3,3,4,6,3,6,4,6,2,7,3,5,gpt-5-mini-2025-08-07,0,759,904
1420,136,6,4,5,2,3,5,7,3,7,5,7,2,7,3,4,gpt-5-mini-2025-08-07,0,823,904
1421,136,6,5,6,3,3,4,7,3,7,5,6,2,7,3,5,gpt-5-mini-2025-08-07,0,695,904
1422,136,6,3,4,3,3,4,6,3,6,4,7,2,8,3,5,gpt-5-mini-2025-08-07,0,631,904
1423,136,6,3,5,3,4,5,6,3,6,4,7,2,7,2,5,gpt-5-mini-2025-08-07,0,759,904
1424,136,6,4,5,3,3,4,7,3,7,3,7,2,8,3,5,gpt-5-mini-2025-08-07,0,823,904
1425,136,6,4,5,2,3,4,5,3,6,4,6,2,7,3,6,gpt-5-mini-2025-08-07,0,603,904
1426,136,6,3,5,3,3,4,6,3,6,4,6,2,8,3,4,gpt-5-mini-2025-08-07,0,695,904
1427,136,6,4,5,3,3,5,5,3,6,4,7,2,7,3,5,gpt-5-mini-2025-08-07,0,759,904
1428,136,6,3,5,2,3,4,7,3,6,5,6,2,7,2,5,gpt-5-mini-2025-08-07,0,887,904
1429,137,4,4,3,2,2,6,7,5,5,7,5,6,6,2,6,gpt-5-mini-2025-08-07,0,695,769
1430,137,4,5,3,2,3,6,7,5,5,6,6,5,6,2,5,gpt-5-mini-2025-08-07,0,823,769
1431,137,3,4,3,2,5,6,8,5,6,6,5,7,6,2,5,gpt-5-mini-2025-08-07,0,887,769
1432,137,3,5,3,2,3,6,7,5,5,5,6,5,7,2,6,gpt-5-mini-2025-08-07,0,695,769
1433,137,4,3,3,2,3,5,7,5,4,5,5,5,7,3,6,gpt-5-mini-2025-08-07,0,759,769
1434,137,4,4,3,2,4,6,7,4,6,5,5,5,6,3,5,gpt-5-mini-2025-08-07,0,631,769
1435,137,2,4,2,2,5,7,7,3,6,7,5,4,7,3,5,gpt-5-mini-2025-08-07,0,759,769
1436,137,3,4,2,4,5,6,7,5,5,7,4,5,6,3,6,gpt-5-mini-2025-08-07,0,887,769
1437,137,4,5,3,2,3,6,7,4,5,7,5,6,7,2,6,gpt-5-mini-2025-08-07,0,631,769
1438,137,4,5,3,3,6,7,7,5,5,7,6,6,6,2,5,gpt-5-mini-2025-08-07,0,887,769
1439,138,5,3,3,2,2,3,6,3,4,3,3,3,8,5,6,gpt-5-mini-2025-08-07,0,759,1024
1440,138,5,5,3,2,2,3,7,4,4,2,5,3,8,4,6,gpt-5-mini-2025-08-07,0,759,1024
1441,138,4,6,3,2,2,3,6,3,5,2,3,3,7,5,6,gpt-5-mini-2025-08-07,0,567,1024
1442,138,5,4,4,2,2,3,6,3,4,2,4,2,8,4,7,gpt-5-mini-2025-08-07,0,951,1024
1443,138,4,4,3,2,2,3,6,3,4,2,3,3,8,5,7,gpt-5-mini-2025-08-07,0,552,1024
1444,138,3,4,3,2,2,4,6,3,5,2,4,4,8,4,7,gpt-5-mini-2025-08-07,0,695,1024
1445,138,5,4,4,2,2,3,6,3,5,3,5,4,7,5,7,gpt-5-mini-2025-08-07,0,695,1024
1446,138,4,5,3,2,2,3,6,3,5,2,4,3,7,4,6,gpt-5-mini-2025-08-07,0,823,1024
1447,138,5,5,3,2,2,3,5,3,4,2,4,3,7,4,6,gpt-5-mini-2025-08-07,0,695,1024
1448,138,5,5,4,2,2,3,5,3,4,4,5,3,7,5,6,gpt-5-mini-2025-08-07,0,567,1024
1449,139,6,4,5,2,2,5,6,3,3,4,5,5,7,3,4,gpt-5-mini-2025-08-07,0,695,683
1450,139,5,2,3,2,2,3,6,2,3,3,7,4,7,4,2,gpt-5-mini-2025-08-07,0,695,683
1451,139,6,2,3,2,3,5,5,3,4,3,7,5,7,4,3,gpt-5-mini-2025-08-07,0,552,683
1452,139,4,3,3,2,2,4,6,2,3,3,7,4,7,3,5,gpt-5-mini-2025-08-07,0,695,683
1453,139,7,3,4,2,2,4,6,3,3,3,7,5,6,3,4,gpt-5-mini-2025-08-07,0,887,683
1454,139,5,3,4,2,2,3,5,3,3,2,7,5,6,3,2,gpt-5-mini-2025-08-07,0,695,683
1455,139,5,2,4,2,2,3,6,2,3,3,7,4,7,4,4,gpt-5-mini-2025-08-07,0,695,683
1456,139,7,3,4,2,2,4,6,3,4,4,7,5,7,3,6,gpt-5-mini-2025-08-07,0,744,683
1457,139,3,2,4,2,3,4,5,3,3,3,6,5,6,4,4,gpt-5-mini-2025-08-07,0,631,683
1458,139,6,2,4,2,3,5,5,2,3,2,6,3,6,4,2,gpt-5-mini-2025-08-07,0,823,683
1459,140,4,3,4,2,2,5,7,3,4,7,5,4,6,3,6,gpt-5-mini-2025-08-07,0,823,1196
1460,140,5,4,5,2,2,5,7,6,5,7,4,5,6,3,6,gpt-5-mini-2025-08-07,0,1079,1196
1461,140,4,3,5,2,2,6,7,5,8,7,4,6,6,3,8,gpt-5-mini-2025-08-07,0,1079,1196
1462,140,4,3,4,2,2,4,6,5,4,7,5,5,6,3,7,gpt-5-mini-2025-08-07,0,695,1196
1463,140,3,5,6,2,2,4,7,6,3,7,5,5,6,3,6,gpt-5-mini-2025-08-07,0,695,1196
1464,140,4,3,5,2,3,5,7,5,6,7,5,5,6,3,7,gpt-5-mini-2025-08-07,0,823,1196
1465,140,4,5,5,2,2,5,6,4,5,7,4,4,6,3,6,gpt-5-mini-2025-08-07,0,823,1196
1466,140,4,3,5,2,2,4,6,3,3,7,5,5,7,3,6,gpt-5-mini-2025-08-07,0,759,1196
1467,140,2,3,4,2,2,4,7,3,5,7,5,5,6,3,7,gpt-5-mini-2025-08-07,0,759,1196
1468,140,4,5,6,2,2,4,6,5,3,7,4,6,7,3,7,gpt-5-mini-2025-08-07,0,695,1196
1469,141,6,4,4,2,3,3,7,3,3,6,4,4,7,5,5,gpt-5-mini-2025-08-07,0,759,864
1470,141,6,4,4,2,2,3,6,3,3,5,2,3,7,5,4,gpt-5-mini-2025-08-07,0,823,864
1471,141,6,4,4,2,2,3,6,3,3,5,3,3,7,4,5,gpt-5-mini-2025-08-07,0,616,864
1472,141,6,4,4,2,2,3,5,2,2,5,2,3,7,4,5,gpt-5-mini-2025-08-07,0,631,864
1473,141,7,3,4,2,2,3,6,2,3,6,3,3,7,4,5,gpt-5-mini-2025-08-07,0,759,864
1474,141,6,5,5,2,2,3,6,2,2,5,2,3,7,4,5,gpt-5-mini-2025-08-07,0,695,864
1475,141,6,5,4,2,3,4,6,3,3,6,3,3,8,5,5,gpt-5-mini-2025-08-07,0,695,864
1476,141,6,4,4,2,3,3,5,2,3,5,3,3,7,4,5,gpt-5-mini-2025-08-07,0,567,864
1477,141,6,4,5,2,2,3,6,3,3,5,3,3,6,4,5,gpt-5-mini-2025-08-07,0,695,864
1478,141,6,3,4,3,3,4,6,2,3,6,4,4,7,4,5,gpt-5-mini-2025-08-07,0,759,864
1479,142,6,7,8,2,4,5,8,3,7,7,5,3,8,4,8,gpt-5-mini-2025-08-07,0,695,1270
1480,142,6,6,7,2,3,4,8,2,6,6,4,3,8,4,7,gpt-5-mini-2025-08-07,0,695,1270
1481,142,5,6,6,2,3,4,7,3,7,5,4,3,8,4,8,gpt-5-mini-2025-08-07,0,631,1270
1482,142,5,6,6,2,3,5,7,3,6,6,5,3,8,4,8,gpt-5-mini-2025-08-07,0,695,1270
1483,142,5,6,7,2,4,5,7,3,6,5,5,3,8,3,7,gpt-5-mini-2025-08-07,0,759,1270
1484,142,5,6,7,2,4,5,7,3,6,6,4,3,8,3,7,gpt-5-mini-2025-08-07,0,823,1270
1485,142,6,6,6,3,4,5,7,3,7,5,4,3,8,5,7,gpt-5-mini-2025-08-07,0,823,1270
1486,142,6,6,7,2,3,4,7,3,6,6,4,3,8,4,8,gpt-5-mini-2025-08-07,0,887,1270
1487,142,6,6,7,2,3,5,7,3,6,6,5,3,8,5,7,gpt-5-mini-2025-08-07,0,823,1270
1488,142,6,6,7,2,4,5,7,3,7,5,4,3,8,4,8,gpt-5-mini-2025-08-07,0,616,1270
1489,143,5,5,4,3,3,6,3,2,3,5,7,4,8,8,7,gpt-5-mini-2025-08-07,0,759,942
1490,143,4,5,3,3,4,6,3,2,2,5,7,3,8,7,6,gpt-5-mini-2025-08-07,0,759,942
1491,143,6,5,4,3,4,6,5,2,3,7,8,3,8,8,6,gpt-5-mini-2025-08-07,0,552,942
1492,143,4,5,3,4,5,7,3,2,3,5,7,3,8,7,6,gpt-5-mini-2025-08-07,0,759,942
1493,143,4,5,3,3,4,6,3,2,3,5,6,3,8,7,6,gpt-5-mini-2025-08-07,0,887,942
1494,143,4,5,3,3,3,6,3,2,2,4,7,3,8,7,7,gpt-5-mini-2025-08-07,0,695,942
1495,143,5,5,3,4,4,6,3,2,3,6,7,3,8,7,7,gpt-5-mini-2025-08-07,0,759,942
1496,143,4,4,3,3,3,6,2,2,2,5,6,3,8,7,7,gpt-5-mini-2025-08-07,0,823,942
1497,143,4,5,3,3,4,6,3,2,3,6,6,3,8,7,6,gpt-5-mini-2025-08-07,0,759,942
1498,143,5,5,3,3,4,6,3,2,3,4,6,3,8,7,7,gpt-5-mini-2025-08-07,0,759,942
1499,144,5,6,7,2,3,5,7,4,8,6,7,5,6,3,7,gpt-5-mini-2025-08-07,0,759,1384
1500,144,5,5,6,2,3,4,8,3,6,7,6,4,5,2,5,gpt-5-mini-2025-08-07,0,695,1384
1501,144,5,5,7,2,3,5,8,3,7,6,7,6,5,2,7,gpt-5-mini-2025-08-07,0,695,1384
1502,144,6,6,8,2,3,5,8,3,8,7,7,5,5,3,7,gpt-5-mini-2025-08-07,0,759,1384
1503,144,5,5,7,2,2,4,8,3,7,6,7,5,5,3,6,gpt-5-mini-2025-08-07,0,631,1384
1504,144,6,6,7,2,3,5,7,3,8,6,7,5,5,3,8,gpt-5-mini-2025-08-07,0,759,1384
1505,144,6,5,7,2,3,4,7,3,8,6,6,5,5,3,7,gpt-5-mini-2025-08-07,0,696,1384
1506,144,6,6,7,2,3,5,8,3,7,5,7,5,4,2,6,gpt-5-mini-2025-08-07,0,695,1384
1507,144,6,6,7,2,3,5,7,3,7,5,6,5,5,2,7,gpt-5-mini-2025-08-07,0,695,1384
1508,144,6,6,8,2,3,5,7,3,7,5,7,6,6,3,7,gpt-5-mini-2025-08-07,0,759,1384
1509,145,6,5,7,2,4,6,7,3,5,6,7,3,7,6,5,gpt-5-mini-2025-08-07,0,759,1283
1510,145,6,6,6,2,3,5,8,3,4,6,7,4,8,6,6,gpt-5-mini-2025-08-07,0,887,1283
1511,145,4,4,6,2,3,4,7,3,4,6,6,5,7,6,5,gpt-5-mini-2025-08-07,0,759,1283
1512,145,5,5,6,2,2,4,7,3,5,6,4,3,7,6,7,gpt-5-mini-2025-08-07,0,759,1283
1513,145,4,5,6,2,3,5,7,3,5,6,7,3,8,7,6,gpt-5-mini-2025-08-07,0,823,1283
1514,145,6,5,7,2,3,5,8,5,6,7,6,3,8,6,7,gpt-5-mini-2025-08-07,0,759,1283
1515,145,6,5,7,2,3,6,7,3,5,6,6,4,8,7,5,gpt-5-mini-2025-08-07,0,631,1283
1516,145,5,5,7,2,3,5,4,3,4,6,7,3,8,6,5,gpt-5-mini-2025-08-07,0,616,1283
1517,145,5,5,6,2,3,5,7,3,4,6,6,4,8,6,5,gpt-5-mini-2025-08-07,0,759,1283
1518,145,5,6,7,2,3,5,7,3,5,7,7,5,7,6,6,gpt-5-mini-2025-08-07,0,1079,1283
1519,146,4,5,3,2,5,6,8,7,8,6,5,6,4,1,7,gpt-5-mini-2025-08-07,0,823,665
1520,146,5,5,4,2,4,6,8,6,8,7,5,5,4,1,7,gpt-5-mini-2025-08-07,0,887,665
1521,146,4,5,4,2,6,6,8,7,8,5,4,6,3,1,6,gpt-5-mini-2025-08-07,0,887,665
1522,146,5,3,4,2,5,6,8,7,8,6,4,6,5,1,8,gpt-5-mini-2025-08-07,0,951,665
1523,146,4,5,3,2,3,5,8,7,8,7,5,5,4,1,6,gpt-5-mini-2025-08-07,0,759,665
1524,146,4,5,5,2,4,6,8,6,8,6,4,5,3,1,6,gpt-5-mini-2025-08-07,0,567,665
1525,146,4,5,3,2,5,6,8,7,8,7,5,6,3,1,7,gpt-5-mini-2025-08-07,0,887,665
1526,146,5,5,4,2,5,6,8,6,8,6,5,6,4,1,7,gpt-5-mini-2025-08-07,0,759,665
1527,146,4,5,4,2,6,6,8,7,8,5,3,6,5,1,7,gpt-5-mini-2025-08-07,0,887,665
1528,146,4,3,4,2,4,5,7,6,8,7,5,5,4,1,7,gpt-5-mini-2025-08-07,0,695,665
1529,147,3,3,3,2,5,5,7,4,6,5,6,3,8,5,7,gpt-5-mini-2025-08-07,0,759,726
1530,147,3,4,2,2,5,6,8,4,6,5,6,3,8,5,8,gpt-5-mini-2025-08-07,0,695,726
1531,147,3,3,2,2,5,5,7,5,7,4,6,3,8,5,8,gpt-5-mini-2025-08-07,0,603,726
1532,147,4,4,3,2,5,6,7,5,6,4,5,3,8,6,8,gpt-5-mini-2025-08-07,0,872,726
1533,147,3,3,3,2,5,5,7,3,6,5,6,3,8,6,7,gpt-5-mini-2025-08-07,0,695,726
1534,147,3,4,3,2,4,5,7,4,6,5,6,3,7,5,7,gpt-5-mini-2025-08-07,0,695,726
1535,147,3,6,3,3,5,6,7,5,7,5,6,3,8,5,7,gpt-5-mini-2025-08-07,0,823,726
1536,147,3,4,3,2,5,6,8,3,6,5,6,3,8,5,8,gpt-5-mini-2025-08-07,0,695,726
1537,147,3,4,3,2,4,4,7,3,6,4,6,3,7,6,7,gpt-5-mini-2025-08-07,0,631,726
1538,147,2,3,2,2,5,5,7,3,6,4,6,3,8,5,7,gpt-5-mini-2025-08-07,0,759,726
1539,148,7,6,6,2,3,5,6,3,4,8,6,5,7,3,5,gpt-5-mini-2025-08-07,0,759,1034
1540,148,6,6,5,3,3,5,6,3,5,8,7,4,6,4,5,gpt-5-mini-2025-08-07,0,695,1034
