id,hash,entry_id,repeat,of3b,cf2b,cf3b,ef3b,af1b,of1,of2,of5,cf3,cf5,ef2,ef4,ef5,af1,af3,af6,nf1,nf4,nf6,model,input_tokens,output_tokens
1794,34ee4c991200d185642919920d22976be958184d0d37a3390b0324a208e5628c,602,0,9,7,6,7,5,8,8,9,6,5,3,6,7,4,3,7,6,7,6,gpt-5-mini-2025-08-07,1066,1105
1795,34ee4c991200d185642919920d22976be958184d0d37a3390b0324a208e5628c,602,1,9,7,6,7,3,8,8,9,6,5,3,6,7,5,3,6,6,7,7,gpt-5-mini-2025-08-07,1002,1105
1796,34ee4c991200d185642919920d22976be958184d0d37a3390b0324a208e5628c,602,2,9,7,6,6,3,9,8,9,6,4,3,6,7,4,2,5,5,6,6,gpt-5-mini-2025-08-07,938,1105
1797,b44a0f3858487299f9c7dfe21ca6f9612ff2f3fc5f08cd547e6a3c5c6852b62a,603,0,8,8,5,6,7,6,8,8,4,5,4,6,3,5,4,8,8,8,8,gpt-5-mini-2025-08-07,1002,1298
1798,b44a0f3858487299f9c7dfe21ca6f9612ff2f3fc5f08cd547e6a3c5c6852b62a,603,1,9,7,5,7,7,7,9,8,4,4,6,7,5,5,4,8,7,9,8,gpt-5-mini-2025-08-07,1002,1298
1799,b44a0f3858487299f9c7dfe21ca6f9612ff2f3fc5f08cd547e6a3c5c6852b62a,603,2,8,6,5,6,7,6,9,8,4,5,4,6,5,4,3,8,7,8,7,gpt-5-mini-2025-08-07,874,1298
1800,b83c9639d229ff1b85ca6e3d83106a4b9f1a87f667511a07bda3e6e9e61da9b8,604,0,7,6,5,6,6,5,8,7,4,4,4,6,5,3,4,7,5,6,5,gpt-5-mini-2025-08-07,938,858
1801,b83c9639d229ff1b85ca6e3d83106a4b9f1a87f667511a07bda3e6e9e61da9b8,604,1,8,7,5,7,5,7,9,8,4,6,5,7,6,4,3,7,6,6,6,gpt-5-mini-2025-08-07,874,858
1802,b83c9639d229ff1b85ca6e3d83106a4b9f1a87f667511a07bda3e6e9e61da9b8,604,2,8,7,6,6,6,6,9,7,5,5,4,6,5,5,4,7,6,6,5,gpt-5-mini-2025-08-07,1066,858
1803,70da42dbeb359e44480af3ca226a41484242b2e5026b744337779e8780103e1a,674,0,8,5,6,3,6,5,7,7,6,5,3,4,2,4,6,7,6,6,7,gpt-5-mini-2025-08-07,1002,602
1804,70da42dbeb359e44480af3ca226a41484242b2e5026b744337779e8780103e1a,674,1,8,4,6,3,7,5,7,7,5,4,3,4,2,4,6,8,6,7,7,gpt-5-mini-2025-08-07,1002,602
1805,70da42dbeb359e44480af3ca226a41484242b2e5026b744337779e8780103e1a,674,2,8,5,6,3,7,5,7,7,5,4,2,4,2,4,6,8,6,7,7,gpt-5-mini-2025-08-07,1002,602
1806,c8cba4464603c3b01d72bc3fdaa702615d3ce1bee15c17dac001c58c32847e76,749,0,8,7,5,8,3,7,7,8,5,5,4,7,8,4,3,5,3,3,3,gpt-5-mini-2025-08-07,810,548
1807,c8cba4464603c3b01d72bc3fdaa702615d3ce1bee15c17dac001c58c32847e76,749,1,9,8,6,8,5,7,8,9,6,5,5,7,8,5,3,7,2,3,3,gpt-5-mini-2025-08-07,1002,548
1808,c8cba4464603c3b01d72bc3fdaa702615d3ce1bee15c17dac001c58c32847e76,749,2,9,8,5,7,4,6,8,9,5,5,4,6,8,5,4,7,3,4,5,gpt-5-mini-2025-08-07,1002,548
1809,b355f20bcb3a463903ea41b88ea51ffbb8dfba09b01086628f1ef5ada8d710d4,605,0,8,7,5,5,4,5,8,8,4,5,3,6,3,3,4,7,8,8,7,gpt-5-mini-2025-08-07,1473,801
1810,b355f20bcb3a463903ea41b88ea51ffbb8dfba09b01086628f1ef5ada8d710d4,605,1,8,7,4,5,4,6,9,8,3,5,3,6,4,3,3,5,8,7,7,gpt-5-mini-2025-08-07,1258,801
1811,b355f20bcb3a463903ea41b88ea51ffbb8dfba09b01086628f1ef5ada8d710d4,605,2,8,7,5,5,5,6,8,8,4,5,3,6,4,4,4,7,8,8,7,gpt-5-mini-2025-08-07,874,801
1812,b030ef0227d065ae314a6d06334f6eb3b0ac70e109fdf0db96eb9e33c76c3439,606,0,8,5,4,6,6,5,8,8,4,4,3,5,4,5,4,7,6,7,7,gpt-5-mini-2025-08-07,1002,817
1813,b030ef0227d065ae314a6d06334f6eb3b0ac70e109fdf0db96eb9e33c76c3439,606,1,8,5,4,6,6,5,8,8,4,4,3,6,5,3,3,6,8,8,7,gpt-5-mini-2025-08-07,1002,817
1814,b030ef0227d065ae314a6d06334f6eb3b0ac70e109fdf0db96eb9e33c76c3439,606,2,8,6,3,4,6,5,8,8,3,3,3,4,4,4,3,7,7,8,7,gpt-5-mini-2025-08-07,874,817
1815,c3b65787ced7f896aa45a80462ede202698eb7d4d7bfee1f79d53d3bea8d1db7,607,0,9,7,6,6,7,6,9,8,5,6,7,7,6,4,4,8,8,8,7,gpt-5-mini-2025-08-07,1002,1564
1816,c3b65787ced7f896aa45a80462ede202698eb7d4d7bfee1f79d53d3bea8d1db7,607,1,8,6,4,6,6,6,8,7,4,4,6,6,6,4,3,7,7,7,7,gpt-5-mini-2025-08-07,810,1564
1817,c3b65787ced7f896aa45a80462ede202698eb7d4d7bfee1f79d53d3bea8d1db7,607,2,9,7,5,5,6,6,8,8,5,5,6,6,5,4,4,7,7,8,7,gpt-5-mini-2025-08-07,1322,1564
1818,23de159d39b77534fb79bf78ea314a2c7dc0b898d996333f634b3f23f14c4350,608,0,9,4,3,5,7,7,8,8,3,4,3,5,5,3,4,8,7,8,7,gpt-5-mini-2025-08-07,1002,1141
1819,23de159d39b77534fb79bf78ea314a2c7dc0b898d996333f634b3f23f14c4350,608,1,9,5,4,4,6,8,8,8,4,3,3,4,3,3,3,7,6,8,7,gpt-5-mini-2025-08-07,810,1141
1820,23de159d39b77534fb79bf78ea314a2c7dc0b898d996333f634b3f23f14c4350,608,2,9,4,3,4,6,7,8,8,3,4,3,4,3,3,3,8,6,8,7,gpt-5-mini-2025-08-07,938,1141
1821,7f97a48f34b27d1ec49b222f7c9c150464435c9ed3325c74365c91ae980c3901,610,0,8,6,6,5,6,5,8,8,4,6,2,5,2,5,4,7,4,5,5,gpt-5-mini-2025-08-07,938,1169
1822,7f97a48f34b27d1ec49b222f7c9c150464435c9ed3325c74365c91ae980c3901,610,1,7,7,5,4,5,5,8,8,4,6,2,5,2,4,3,6,4,5,4,gpt-5-mini-2025-08-07,1130,1169
1823,7f97a48f34b27d1ec49b222f7c9c150464435c9ed3325c74365c91ae980c3901,610,2,8,7,4,4,4,7,8,8,4,6,2,5,3,4,3,5,5,6,5,gpt-5-mini-2025-08-07,1002,1169
1824,a028202668e5e7812f5a59e102c9dc3d1bca8ac92e6cd1de6a9686c7023ff24c,609,0,8,7,6,6,6,4,8,8,5,6,6,6,3,3,5,6,6,6,6,gpt-5-mini-2025-08-07,1322,805
1825,a028202668e5e7812f5a59e102c9dc3d1bca8ac92e6cd1de6a9686c7023ff24c,609,1,6,8,7,6,6,2,7,7,6,6,6,6,3,3,6,6,5,7,6,gpt-5-mini-2025-08-07,1194,805
1826,a028202668e5e7812f5a59e102c9dc3d1bca8ac92e6cd1de6a9686c7023ff24c,609,2,8,7,6,5,6,3,7,8,5,6,5,6,3,3,3,6,6,7,6,gpt-5-mini-2025-08-07,1066,805
1827,62ff278d1f9eaa1816149cb54665ac85fb92e23f514425adbb72ab9c974cfd4f,612,0,9,5,4,6,6,7,9,8,4,3,6,6,5,5,5,7,4,6,6,gpt-5-mini-2025-08-07,938,1612
1828,62ff278d1f9eaa1816149cb54665ac85fb92e23f514425adbb72ab9c974cfd4f,612,1,9,7,3,5,6,8,9,8,3,5,4,4,4,5,4,7,5,7,6,gpt-5-mini-2025-08-07,938,1612
1829,62ff278d1f9eaa1816149cb54665ac85fb92e23f514425adbb72ab9c974cfd4f,612,2,8,6,5,6,6,7,9,8,4,5,6,6,4,5,6,7,4,7,5,gpt-5-mini-2025-08-07,874,1612
1830,911d582a2243fdf3038d58af25e7df12e48ae51b7e109b703d9ac29316a9b440,611,0,8,6,5,6,6,6,9,8,5,5,6,6,7,5,4,7,7,6,7,gpt-5-mini-2025-08-07,1002,2023
1831,911d582a2243fdf3038d58af25e7df12e48ae51b7e109b703d9ac29316a9b440,611,1,9,5,4,4,6,7,9,8,4,4,4,5,4,6,5,7,6,5,6,gpt-5-mini-2025-08-07,1066,2023
1832,911d582a2243fdf3038d58af25e7df12e48ae51b7e109b703d9ac29316a9b440,611,2,8,5,5,4,6,6,9,8,4,4,6,5,7,5,4,7,6,5,6,gpt-5-mini-2025-08-07,1002,2023
1833,9ea43448b7c90f1530cebfb4a4e12a7d11dd1ce3214b18ad7f64803ed93fc321,613,0,8,5,5,6,4,7,7,7,3,3,5,5,7,3,3,6,7,5,6,gpt-5-mini-2025-08-07,1066,1022
1834,9ea43448b7c90f1530cebfb4a4e12a7d11dd1ce3214b18ad7f64803ed93fc321,613,1,8,5,5,7,3,7,7,7,4,3,6,6,8,3,3,5,6,6,5,gpt-5-mini-2025-08-07,1002,1022
1835,9ea43448b7c90f1530cebfb4a4e12a7d11dd1ce3214b18ad7f64803ed93fc321,613,2,8,4,4,6,4,7,8,7,3,3,6,6,7,3,3,5,6,6,6,gpt-5-mini-2025-08-07,1130,1022
1836,04ff73e74323f79596e099decc0bbf2276298cd98c4d52d7adebcd0550fc16d0,614,0,8,8,8,6,7,6,8,8,7,8,5,7,3,4,5,7,5,7,6,gpt-5-mini-2025-08-07,1322,2213
1837,04ff73e74323f79596e099decc0bbf2276298cd98c4d52d7adebcd0550fc16d0,614,1,8,8,7,6,7,6,7,8,6,7,5,6,3,4,5,8,6,7,6,gpt-5-mini-2025-08-07,1002,2213
1838,04ff73e74323f79596e099decc0bbf2276298cd98c4d52d7adebcd0550fc16d0,614,2,9,8,7,6,7,7,8,9,7,8,6,7,4,4,6,8,6,7,7,gpt-5-mini-2025-08-07,1066,2213
1839,e04da0e8d4f10bdcd6ec7c651b00d63f44bd5916db55ba8a4a1e7f4515a26ad2,615,0,8,4,3,3,5,6,8,7,3,3,4,4,2,4,3,6,5,7,6,gpt-5-mini-2025-08-07,1002,830
1840,e04da0e8d4f10bdcd6ec7c651b00d63f44bd5916db55ba8a4a1e7f4515a26ad2,615,1,8,3,4,4,6,6,8,7,4,3,4,5,3,5,4,7,6,7,7,gpt-5-mini-2025-08-07,938,830
1841,e04da0e8d4f10bdcd6ec7c651b00d63f44bd5916db55ba8a4a1e7f4515a26ad2,615,2,8,3,5,4,5,6,8,7,4,3,4,5,3,5,4,7,6,8,7,gpt-5-mini-2025-08-07,1002,830
1842,786fd7b09e4b4f6bba0dc8e0c09eba49f73caa474d59e3e7ec774ef86c95f142,617,0,8,5,5,3,6,4,8,7,4,4,2,4,2,4,3,7,2,4,3,gpt-5-mini-2025-08-07,1066,722
1843,786fd7b09e4b4f6bba0dc8e0c09eba49f73caa474d59e3e7ec774ef86c95f142,617,1,7,4,3,3,5,6,8,7,3,4,2,4,3,6,3,7,2,3,3,gpt-5-mini-2025-08-07,938,722
1844,786fd7b09e4b4f6bba0dc8e0c09eba49f73caa474d59e3e7ec774ef86c95f142,617,2,8,4,4,3,6,5,8,7,4,5,3,4,4,5,4,7,2,3,4,gpt-5-mini-2025-08-07,874,722
1845,add9e563bd7f833c3c60acf2eefbba3325498039f4c4e990559ad26fd78d8f04,618,0,8,6,4,5,6,7,8,7,3,3,4,5,4,5,4,6,5,7,6,gpt-5-mini-2025-08-07,938,1263
1846,add9e563bd7f833c3c60acf2eefbba3325498039f4c4e990559ad26fd78d8f04,618,1,9,3,3,5,5,7,9,8,3,3,4,5,4,3,3,7,6,7,7,gpt-5-mini-2025-08-07,1258,1263
1847,add9e563bd7f833c3c60acf2eefbba3325498039f4c4e990559ad26fd78d8f04,618,2,9,4,3,5,6,7,9,8,3,4,4,4,3,3,3,7,6,7,7,gpt-5-mini-2025-08-07,1130,1263
1848,927243db6634bfc2784d5dc69051a42ef4ca50d31d29f0c9d612a949e284f10a,619,0,8,6,5,6,6,8,7,8,4,4,4,5,6,5,6,7,6,6,6,gpt-5-mini-2025-08-07,1002,842
1849,927243db6634bfc2784d5dc69051a42ef4ca50d31d29f0c9d612a949e284f10a,619,1,8,6,4,7,6,8,7,8,4,4,5,6,6,5,5,6,6,4,5,gpt-5-mini-2025-08-07,1002,842
1850,927243db6634bfc2784d5dc69051a42ef4ca50d31d29f0c9d612a949e284f10a,619,2,8,5,4,6,6,7,7,8,4,3,3,6,7,5,4,7,6,6,6,gpt-5-mini-2025-08-07,938,842
1851,1d03ac20beccc4c2c0004dd465cc151534d00c2b0ad430aed41e748098a91b54,620,0,9,3,4,5,7,7,8,9,4,4,5,5,5,5,4,8,7,8,8,gpt-5-mini-2025-08-07,1002,2034
1852,1d03ac20beccc4c2c0004dd465cc151534d00c2b0ad430aed41e748098a91b54,620,1,9,3,5,6,7,8,8,9,4,3,5,6,6,5,5,8,7,7,7,gpt-5-mini-2025-08-07,1130,2034
1853,1d03ac20beccc4c2c0004dd465cc151534d00c2b0ad430aed41e748098a91b54,620,2,8,6,6,6,6,7,8,8,4,5,6,6,6,5,5,7,6,6,6,gpt-5-mini-2025-08-07,938,2034
1854,814b7cc0938857a0ed9f83c897138aa7d4986f27f2e7c4de66b2face1294fe9d,621,0,8,6,6,5,7,7,8,8,6,4,5,6,4,5,6,7,6,6,6,gpt-5-mini-2025-08-07,1002,1205
1855,814b7cc0938857a0ed9f83c897138aa7d4986f27f2e7c4de66b2face1294fe9d,621,1,9,6,5,5,7,7,8,8,5,4,5,6,5,5,6,7,6,7,6,gpt-5-mini-2025-08-07,1002,1205
1856,814b7cc0938857a0ed9f83c897138aa7d4986f27f2e7c4de66b2face1294fe9d,621,2,9,7,6,6,7,7,8,8,5,4,5,6,6,5,7,7,6,7,6,gpt-5-mini-2025-08-07,938,1205
1857,3c9df0ec591e56339952a60ffdf24b42db73889e90c1c0b3c461847067825994,622,0,9,6,4,7,7,8,9,9,4,4,6,7,7,5,4,8,5,6,7,gpt-5-mini-2025-08-07,938,1788
1858,3c9df0ec591e56339952a60ffdf24b42db73889e90c1c0b3c461847067825994,622,1,9,8,5,8,7,8,8,9,5,3,7,8,8,5,5,8,6,7,7,gpt-5-mini-2025-08-07,1322,1788
1859,3c9df0ec591e56339952a60ffdf24b42db73889e90c1c0b3c461847067825994,622,2,9,8,5,8,8,8,8,9,5,4,6,7,7,5,4,8,6,8,7,gpt-5-mini-2025-08-07,1066,1788
1860,f5e9e691b8876d20180413284fc826b9f6cc4159efd393deefce2abe2fed999d,623,0,8,8,6,8,6,6,8,8,6,6,7,8,7,5,6,7,7,7,7,gpt-5-mini-2025-08-07,1066,1248
1861,f5e9e691b8876d20180413284fc826b9f6cc4159efd393deefce2abe2fed999d,623,1,8,8,6,8,6,6,8,7,5,5,7,8,7,5,5,6,6,7,6,gpt-5-mini-2025-08-07,1130,1248
1862,f5e9e691b8876d20180413284fc826b9f6cc4159efd393deefce2abe2fed999d,623,2,8,8,6,8,6,6,8,8,5,6,7,8,7,5,5,7,7,7,6,gpt-5-mini-2025-08-07,1194,1248
1863,b1ae1684535bf959d4e6357c70d90cc2bfb07d5f924fe5236daad35cbe8c1f24,624,0,7,4,4,4,3,2,6,6,4,4,6,4,3,3,3,3,3,6,3,gpt-5-mini-2025-08-07,980,785
1864,b1ae1684535bf959d4e6357c70d90cc2bfb07d5f924fe5236daad35cbe8c1f24,624,1,7,5,4,6,3,3,6,3,4,5,6,6,5,3,3,3,3,6,3,gpt-5-mini-2025-08-07,1066,785
1865,b1ae1684535bf959d4e6357c70d90cc2bfb07d5f924fe5236daad35cbe8c1f24,624,2,5,5,3,4,2,2,6,6,3,3,5,5,3,2,2,2,3,5,2,gpt-5-mini-2025-08-07,1194,785
1866,d4f099952f1032dcd81d4841ded37beaf40708a7b11512b2896644637fb1ee9b,625,0,9,7,7,5,7,8,9,8,6,5,4,6,4,5,4,8,8,7,7,gpt-5-mini-2025-08-07,1130,1297
1867,d4f099952f1032dcd81d4841ded37beaf40708a7b11512b2896644637fb1ee9b,625,1,8,5,7,6,7,8,8,8,6,4,5,6,3,5,4,8,7,7,7,gpt-5-mini-2025-08-07,938,1297
1868,d4f099952f1032dcd81d4841ded37beaf40708a7b11512b2896644637fb1ee9b,625,2,9,6,7,4,7,8,8,8,7,4,4,5,3,5,4,8,7,7,7,gpt-5-mini-2025-08-07,1002,1297
1869,4c74e8ddfb2a7e9f5c318ab6d7783199734753cea9c915e82591d4c5c23dbcfc,626,0,8,5,7,4,7,7,8,8,6,5,3,4,2,5,6,7,7,9,7,gpt-5-mini-2025-08-07,874,1038
1870,4c74e8ddfb2a7e9f5c318ab6d7783199734753cea9c915e82591d4c5c23dbcfc,626,1,8,5,7,4,7,6,8,7,6,5,3,4,2,5,5,8,7,9,8,gpt-5-mini-2025-08-07,1002,1038
1871,4c74e8ddfb2a7e9f5c318ab6d7783199734753cea9c915e82591d4c5c23dbcfc,626,2,8,6,6,5,7,7,8,7,5,5,3,5,2,4,5,8,6,9,8,gpt-5-mini-2025-08-07,1002,1038
1872,c6bf06a34ba94c03e313d60ee790ed7b89ac587a6a5385e1290e504269cc1b0c,627,0,8,4,4,3,5,4,8,8,4,3,4,3,2,3,3,6,6,7,7,gpt-5-mini-2025-08-07,1002,846
1873,c6bf06a34ba94c03e313d60ee790ed7b89ac587a6a5385e1290e504269cc1b0c,627,1,7,5,5,3,4,3,7,8,5,4,4,3,2,2,2,5,7,6,6,gpt-5-mini-2025-08-07,938,846
1874,c6bf06a34ba94c03e313d60ee790ed7b89ac587a6a5385e1290e504269cc1b0c,627,2,8,5,5,3,5,2,8,7,6,4,4,4,2,3,2,5,6,7,7,gpt-5-mini-2025-08-07,1002,846
1875,d789550f9d463ab5968219610e99f9034026f18038446ad68d46a91ecaee9bc1,675,0,8,7,7,5,5,4,8,8,6,6,3,6,2,4,4,7,6,8,7,gpt-5-mini-2025-08-07,1002,1095
1876,d789550f9d463ab5968219610e99f9034026f18038446ad68d46a91ecaee9bc1,675,1,8,7,6,6,6,6,8,8,6,6,3,6,3,4,4,7,7,8,7,gpt-5-mini-2025-08-07,1002,1095
1877,d789550f9d463ab5968219610e99f9034026f18038446ad68d46a91ecaee9bc1,675,2,8,7,6,5,6,6,8,8,6,7,3,6,3,4,4,7,6,7,6,gpt-5-mini-2025-08-07,746,1095
1878,5e8e0e3edc605a994baaf4748d660a7193380288917bc7b82fcf8eb5115876a1,628,0,8,4,5,3,5,7,7,7,5,3,4,3,2,5,3,8,7,6,8,gpt-5-mini-2025-08-07,874,891
1879,5e8e0e3edc605a994baaf4748d660a7193380288917bc7b82fcf8eb5115876a1,628,1,8,3,4,2,5,7,8,8,4,3,4,3,2,4,3,8,7,7,8,gpt-5-mini-2025-08-07,874,891
1880,5e8e0e3edc605a994baaf4748d660a7193380288917bc7b82fcf8eb5115876a1,628,2,8,3,4,3,5,7,8,7,4,3,5,4,3,5,4,7,7,6,8,gpt-5-mini-2025-08-07,1066,891
1881,d0a9c9f84d3368c3be3025b347e6ccea0a822c9de982a8a430d4f57b1db873a4,629,0,8,5,6,6,4,7,8,8,5,3,6,6,4,3,3,5,6,6,6,gpt-5-mini-2025-08-07,1194,1215
1882,d0a9c9f84d3368c3be3025b347e6ccea0a822c9de982a8a430d4f57b1db873a4,629,1,8,4,6,6,5,7,8,8,5,3,7,7,5,3,3,7,6,7,6,gpt-5-mini-2025-08-07,874,1215
1883,d0a9c9f84d3368c3be3025b347e6ccea0a822c9de982a8a430d4f57b1db873a4,629,2,8,5,7,6,4,7,8,8,7,4,7,6,4,3,3,5,6,6,6,gpt-5-mini-2025-08-07,1449,1215
1884,aa63f35a7ff3e9f3b68712dbfabab825dfcdc34fee8f39386adc152e92659ef3,630,0,8,8,7,6,3,7,7,7,6,7,3,6,6,4,3,6,6,4,5,gpt-5-mini-2025-08-07,1194,788
1885,aa63f35a7ff3e9f3b68712dbfabab825dfcdc34fee8f39386adc152e92659ef3,630,1,8,7,6,6,4,7,8,7,5,7,3,6,5,5,3,6,6,6,6,gpt-5-mini-2025-08-07,1066,788
1886,aa63f35a7ff3e9f3b68712dbfabab825dfcdc34fee8f39386adc152e92659ef3,630,2,8,8,7,5,4,7,8,7,6,7,3,6,6,4,3,7,6,6,6,gpt-5-mini-2025-08-07,1130,788
1887,19da30107de6d8ef785aae1a8c69a4e828aaecaed2b581383892dac06f9026a1,631,0,8,7,6,4,4,6,8,7,6,6,3,4,3,5,4,7,4,6,5,gpt-5-mini-2025-08-07,746,485
1888,19da30107de6d8ef785aae1a8c69a4e828aaecaed2b581383892dac06f9026a1,631,1,7,8,5,5,5,5,7,7,5,6,3,6,3,5,5,6,4,6,5,gpt-5-mini-2025-08-07,874,485
1889,19da30107de6d8ef785aae1a8c69a4e828aaecaed2b581383892dac06f9026a1,631,2,9,7,6,4,4,7,8,8,6,6,2,5,2,5,3,7,5,6,5,gpt-5-mini-2025-08-07,874,485
1890,4823fd0d14b1a85da1570905621fb3faa232f54d466e2332879a2d960dd61297,632,0,8,6,6,5,6,6,9,8,5,4,5,6,3,5,4,6,5,7,6,gpt-5-mini-2025-08-07,874,1277
1891,4823fd0d14b1a85da1570905621fb3faa232f54d466e2332879a2d960dd61297,632,1,8,5,6,5,5,5,7,8,6,5,5,6,3,4,3,6,5,7,6,gpt-5-mini-2025-08-07,1002,1277
1892,4823fd0d14b1a85da1570905621fb3faa232f54d466e2332879a2d960dd61297,632,2,9,5,6,4,6,6,8,8,6,4,5,5,3,5,4,7,6,7,6,gpt-5-mini-2025-08-07,938,1277
1893,c6233521bd74359c2819e9c0bd4c369fafdc271fa6a80e87913c8c5982ab38b0,633,0,8,7,6,7,7,6,8,7,6,6,4,8,6,5,4,7,6,5,7,gpt-5-mini-2025-08-07,938,1102
1894,c6233521bd74359c2819e9c0bd4c369fafdc271fa6a80e87913c8c5982ab38b0,633,1,8,7,6,7,7,5,8,8,5,6,5,7,6,5,4,7,6,6,7,gpt-5-mini-2025-08-07,938,1102
1895,c6233521bd74359c2819e9c0bd4c369fafdc271fa6a80e87913c8c5982ab38b0,633,2,8,7,6,6,7,6,8,7,5,6,4,6,6,5,4,8,6,6,7,gpt-5-mini-2025-08-07,874,1102
1896,2a36d536208ff8ee1155989429d29e93e033afc2c2d6582e558e5df1fd98d4a6,634,0,8,7,5,6,5,8,8,8,4,4,4,6,6,3,3,6,7,6,7,gpt-5-mini-2025-08-07,1066,1488
1897,2a36d536208ff8ee1155989429d29e93e033afc2c2d6582e558e5df1fd98d4a6,634,1,9,7,6,6,6,8,8,9,5,4,5,7,6,3,4,6,7,7,7,gpt-5-mini-2025-08-07,938,1488
1898,2a36d536208ff8ee1155989429d29e93e033afc2c2d6582e558e5df1fd98d4a6,634,2,9,7,4,7,5,8,8,8,3,4,5,6,6,4,3,6,6,6,6,gpt-5-mini-2025-08-07,1066,1488
1899,dc4d1e81af7132fb25a2bc9caf92ec0daecc41e50f92371a3eba391a30329486,635,0,8,5,5,6,3,5,7,8,4,4,3,6,4,4,3,5,6,6,5,gpt-5-mini-2025-08-07,1450,766
1900,dc4d1e81af7132fb25a2bc9caf92ec0daecc41e50f92371a3eba391a30329486,635,1,7,5,5,6,4,3,7,8,5,4,2,6,5,4,3,5,6,7,5,gpt-5-mini-2025-08-07,1194,766
1901,dc4d1e81af7132fb25a2bc9caf92ec0daecc41e50f92371a3eba391a30329486,635,2,8,6,6,7,4,5,8,7,6,5,2,6,6,3,3,6,7,7,6,gpt-5-mini-2025-08-07,1066,766
1902,fc686f1d804a9201d62f91ee7f01a15d1ddc27aea063b5529795315daadf1fec,636,0,7,4,5,6,3,4,8,6,6,3,6,6,4,3,3,5,7,8,7,gpt-5-mini-2025-08-07,874,740
1903,fc686f1d804a9201d62f91ee7f01a15d1ddc27aea063b5529795315daadf1fec,636,1,8,5,6,7,6,7,8,7,6,4,6,7,5,3,4,7,8,8,7,gpt-5-mini-2025-08-07,1131,740
1904,fc686f1d804a9201d62f91ee7f01a15d1ddc27aea063b5529795315daadf1fec,636,2,7,4,7,6,5,6,8,6,8,5,6,7,5,4,3,6,8,9,8,gpt-5-mini-2025-08-07,1195,740
1905,25bc287ed0f7f490b586a9cddba7263f812d06f8b8c0d8a7816694040fb6ef9a,637,0,9,6,6,5,7,7,8,8,5,5,4,5,3,3,3,7,7,8,7,gpt-5-mini-2025-08-07,1259,1650
1906,25bc287ed0f7f490b586a9cddba7263f812d06f8b8c0d8a7816694040fb6ef9a,637,1,9,7,6,5,7,8,9,8,6,5,5,6,3,3,4,7,7,8,7,gpt-5-mini-2025-08-07,810,1650
1907,25bc287ed0f7f490b586a9cddba7263f812d06f8b8c0d8a7816694040fb6ef9a,637,2,9,6,5,5,7,7,9,8,5,4,5,6,3,4,5,7,7,8,7,gpt-5-mini-2025-08-07,938,1650
1908,ffef58a5f6307223dd6f0170622aabd039b0b0c56cc97cd991bf0408bee547e9,676,0,8,6,5,4,5,5,8,8,4,3,4,4,3,3,4,7,6,8,7,gpt-5-mini-2025-08-07,811,2562
1909,ffef58a5f6307223dd6f0170622aabd039b0b0c56cc97cd991bf0408bee547e9,676,1,8,5,3,4,5,6,8,7,3,3,4,4,3,4,3,6,6,8,7,gpt-5-mini-2025-08-07,1002,2562
1910,ffef58a5f6307223dd6f0170622aabd039b0b0c56cc97cd991bf0408bee547e9,676,2,8,7,4,4,5,5,8,8,4,6,3,5,3,3,3,6,6,8,7,gpt-5-mini-2025-08-07,1130,2562
1911,847b68da70f68f302b52c9b59018202afe5527c118d15a836b95fad517c1ddd7,638,0,8,6,7,4,7,6,8,7,7,6,6,5,3,6,6,7,8,7,8,gpt-5-mini-2025-08-07,1066,968
1912,847b68da70f68f302b52c9b59018202afe5527c118d15a836b95fad517c1ddd7,638,1,8,5,8,3,7,6,8,8,8,7,6,5,4,5,5,7,7,7,8,gpt-5-mini-2025-08-07,1002,968
1913,847b68da70f68f302b52c9b59018202afe5527c118d15a836b95fad517c1ddd7,638,2,7,3,6,3,6,5,8,7,7,6,6,5,5,5,4,7,8,7,8,gpt-5-mini-2025-08-07,1002,968
1914,642ee6283bef1baf34bfd165206936e00ed8c9fb962daca2b002275db5c64014,640,0,9,5,3,4,7,8,8,8,3,3,4,4,3,5,5,8,5,6,6,gpt-5-mini-2025-08-07,1002,787
1915,642ee6283bef1baf34bfd165206936e00ed8c9fb962daca2b002275db5c64014,640,1,8,5,4,5,6,7,8,8,4,3,4,5,3,4,4,7,5,6,7,gpt-5-mini-2025-08-07,1002,787
1916,642ee6283bef1baf34bfd165206936e00ed8c9fb962daca2b002275db5c64014,640,2,8,5,4,4,7,7,8,8,4,3,5,5,3,5,5,8,4,6,6,gpt-5-mini-2025-08-07,874,787
1917,ece44f8b09542bb45786a0b82dc5d95056c4ecb651a55d7bd0b319ad75dd98a9,641,0,8,6,3,5,6,6,9,8,3,3,2,5,2,3,3,7,7,8,7,gpt-5-mini-2025-08-07,938,1676
1918,ece44f8b09542bb45786a0b82dc5d95056c4ecb651a55d7bd0b319ad75dd98a9,641,1,9,6,3,4,5,7,9,9,3,4,2,4,2,2,3,8,8,8,8,gpt-5-mini-2025-08-07,874,1676
1919,ece44f8b09542bb45786a0b82dc5d95056c4ecb651a55d7bd0b319ad75dd98a9,641,2,8,6,3,3,4,7,8,8,3,3,2,4,2,3,2,6,7,6,7,gpt-5-mini-2025-08-07,1002,1676
1920,df55fb17dd01bfc3d96819df6ad0dda8415a8c30c695a5e74414527549311057,643,0,8,4,3,6,3,5,9,8,3,6,3,5,5,3,2,7,7,6,6,gpt-5-mini-2025-08-07,1130,1181
