id,essay_id,repeat,of3b,cf2b,cf3b,ef3b,af1b,of1,of2,of5,cf3,cf5,ef2,ef4,ef5,af1,af3,af6,nf1,nf4,nf6,model,input_tokens,output_tokens
1143,220,1,6,7,7,7,6,7,5,5,8,6,6,7,7,7,6,8,4,4,8,gpt-5-mini-2025-08-07,790,2389
1144,220,2,6,7,7,7,6,8,7,5,7,5,6,7,7,7,6,7,5,6,8,gpt-5-mini-2025-08-07,982,2389
1149,221,0,4,5,6,7,6,5,3,3,6,3,7,7,6,4,4,6,8,7,7,gpt-5-mini-2025-08-07,1174,1150
1150,221,1,4,6,7,7,4,6,2,4,6,4,7,8,6,3,2,6,9,6,8,gpt-5-mini-2025-08-07,790,1150
1151,221,2,3,4,6,6,4,3,2,4,6,3,7,7,6,3,3,5,8,7,7,gpt-5-mini-2025-08-07,982,1150
1299,243,2,4,5,7,5,5,2,3,4,6,5,6,5,3,8,7,6,7,7,8,gpt-5-mini-2025-08-07,1174,1208
1304,244,0,3,3,4,3,4,2,2,4,4,3,3,4,2,5,3,5,7,7,6,gpt-5-mini-2025-08-07,982,1151
1305,244,1,3,3,6,3,4,2,2,4,5,3,2,3,2,4,2,5,8,8,7,gpt-5-mini-2025-08-07,1046,1151
1306,244,2,3,3,6,3,4,2,2,4,6,4,2,3,2,3,3,5,8,7,6,gpt-5-mini-2025-08-07,1110,1151
1311,245,0,5,3,3,5,6,6,5,6,3,3,7,6,6,6,5,6,8,8,7,gpt-5-mini-2025-08-07,1110,1241
1312,245,1,4,3,5,4,6,4,2,5,6,2,7,6,6,6,6,6,8,7,7,gpt-5-mini-2025-08-07,982,1241
1313,245,2,3,3,5,6,7,4,2,5,6,3,7,6,6,6,5,6,8,7,7,gpt-5-mini-2025-08-07,984,1241
1318,246,0,6,5,6,3,6,3,6,7,5,3,3,3,2,5,3,6,7,8,7,gpt-5-mini-2025-08-07,982,1507
1319,246,1,7,3,4,3,6,6,6,7,4,3,4,3,3,4,3,6,7,6,7,gpt-5-mini-2025-08-07,918,1507
1320,246,2,7,4,5,4,6,5,7,7,4,3,3,4,3,4,4,6,6,6,6,gpt-5-mini-2025-08-07,918,1507
1321,247,0,7,6,7,5,4,7,6,6,4,6,7,6,5,3,3,8,7,6,8,gpt-5-mini-2025-08-07,1046,1134
1322,247,1,6,6,6,5,6,6,6,5,4,6,6,6,5,4,3,7,6,6,8,gpt-5-mini-2025-08-07,1046,1134
1323,247,2,6,5,5,4,6,6,6,6,4,5,6,5,4,5,4,7,7,6,8,gpt-5-mini-2025-08-07,982,1134
1332,248,0,6,5,5,7,6,6,5,5,4,3,7,7,7,6,6,6,4,6,7,gpt-5-mini-2025-08-07,1046,1010
1333,248,1,5,5,5,7,6,4,5,5,5,3,8,7,7,6,6,6,4,6,6,gpt-5-mini-2025-08-07,1110,1010
1334,248,2,5,6,5,7,6,5,4,4,4,3,7,7,7,6,6,6,5,7,7,gpt-5-mini-2025-08-07,947,1010
1335,249,0,4,6,6,3,2,2,3,5,6,5,5,4,4,3,2,3,3,4,2,gpt-5-nano-2025-08-07,1262,688
1336,249,1,3,6,6,4,2,2,3,3,6,4,5,4,4,3,2,4,4,5,2,gpt-5-nano-2025-08-07,1176,688
1337,249,2,2,7,6,4,2,2,3,4,6,6,5,5,4,4,2,3,3,4,2,gpt-5-nano-2025-08-07,1112,688
1127,218,3,5,3,5,3,2,3,3,5,4,3,2,4,2,4,2,3,5,6,5,gpt-5-nano-2025-08-07,1709,1270
1131,219,0,5,6,6,4,3,2,3,4,6,5,5,5,3,3,2,5,6,6,7,gpt-5-nano-2025-08-07,1816,916
1132,219,1,4,6,6,4,3,3,3,5,6,5,6,4,3,4,3,4,5,6,5,gpt-5-nano-2025-08-07,1709,916
1133,219,2,4,5,6,4,3,3,3,5,6,5,5,4,3,3,3,4,6,7,7,gpt-5-nano-2025-08-07,1622,916
1134,219,3,4,4,7,3,3,2,3,5,6,4,5,3,4,4,2,3,7,8,7,gpt-5-nano-2025-08-07,1432,916
1138,220,0,6,4,8,7,6,5,4,6,7,6,4,7,7,8,3,8,4,4,7,gpt-5-nano-2025-08-07,1261,2389
1139,220,1,6,5,7,5,5,7,5,6,7,6,3,6,6,7,6,8,4,4,8,gpt-5-nano-2025-08-07,1709,2389
1140,220,2,6,5,6,6,7,4,5,6,7,6,5,6,7,7,7,7,4,5,7,gpt-5-nano-2025-08-07,1774,2389
1141,220,3,6,5,6,5,6,4,5,6,7,5,4,5,7,7,4,7,5,5,7,gpt-5-nano-2025-08-07,1651,2389
1145,221,0,4,6,6,6,3,3,3,4,6,5,6,7,5,4,2,5,8,6,6,gpt-5-nano-2025-08-07,1816,1150
1146,221,1,4,6,6,6,4,3,3,6,6,5,6,6,5,4,3,5,7,5,6,gpt-5-nano-2025-08-07,1176,1150
1147,221,2,4,6,7,7,5,3,4,3,7,6,7,7,4,4,4,6,7,6,6,gpt-5-nano-2025-08-07,1496,1150
1148,221,3,5,6,7,5,4,4,3,5,6,6,5,6,4,4,3,4,7,4,6,gpt-5-nano-2025-08-07,1686,1150
1152,222,0,6,6,5,6,4,3,5,6,5,5,6,7,5,4,4,6,7,7,7,gpt-5-nano-2025-08-07,1497,1438
1153,222,1,6,5,4,7,4,3,4,6,4,3,6,6,5,3,3,4,5,6,6,gpt-5-nano-2025-08-07,1390,1438
1154,222,2,5,4,4,6,5,3,4,6,4,5,5,6,4,3,3,6,6,7,7,gpt-5-nano-2025-08-07,1624,1438
1155,222,3,7,6,5,6,6,3,4,5,5,5,7,6,5,5,4,6,7,8,8,gpt-5-nano-2025-08-07,2200,1438
1156,222,0,7,5,5,7,6,5,5,6,3,4,7,7,6,4,3,6,6,7,7,gpt-5-mini-2025-08-07,1046,1438
1157,222,1,7,5,6,6,6,4,5,7,5,3,7,6,6,4,4,6,6,7,7,gpt-5-mini-2025-08-07,1110,1438
1158,222,2,6,4,5,7,6,4,5,7,6,5,7,7,6,4,4,6,7,8,7,gpt-5-mini-2025-08-07,918,1438
1159,223,0,7,3,4,6,3,3,4,6,4,3,5,6,6,4,3,4,3,4,4,gpt-5-nano-2025-08-07,1519,1279
1160,223,1,7,4,3,6,3,3,5,7,3,4,7,6,7,4,3,4,3,5,3,gpt-5-nano-2025-08-07,1389,1279
1161,223,2,7,5,4,6,4,4,5,5,4,4,6,5,6,5,4,4,4,5,5,gpt-5-nano-2025-08-07,1240,1279
1162,223,3,7,3,4,7,3,2,5,4,3,3,6,7,6,3,2,4,4,5,4,gpt-5-nano-2025-08-07,1176,1279
1163,223,0,7,3,3,6,4,4,5,6,2,2,7,6,6,4,3,5,3,2,4,gpt-5-mini-2025-08-07,918,1279
1164,223,1,6,3,3,6,4,3,6,7,3,3,6,6,6,4,3,5,3,5,5,gpt-5-mini-2025-08-07,854,1279
1165,223,2,7,3,3,7,4,3,5,6,3,3,7,6,7,4,3,5,3,6,5,gpt-5-mini-2025-08-07,835,1279
1166,224,0,5,6,6,4,5,4,3,6,7,5,4,4,2,4,3,5,9,8,8,gpt-5-nano-2025-08-07,1560,1566
1167,224,1,3,5,6,4,4,3,2,6,7,5,3,5,2,4,3,6,9,8,7,gpt-5-nano-2025-08-07,1304,1566
1168,224,2,5,6,7,3,4,3,3,4,7,6,4,4,2,4,5,6,9,8,8,gpt-5-nano-2025-08-07,1944,1566
1169,224,3,4,6,7,4,5,2,3,5,7,6,4,5,3,4,3,7,9,8,7,gpt-5-nano-2025-08-07,1304,1566
1170,224,0,4,5,7,4,3,4,3,6,7,4,5,4,3,3,3,3,8,8,8,gpt-5-mini-2025-08-07,1109,1566
1171,224,1,3,5,6,4,4,4,4,6,6,4,6,5,2,3,3,4,9,9,8,gpt-5-mini-2025-08-07,1110,1566
1172,224,2,4,6,6,5,5,4,3,5,6,4,6,5,2,3,3,5,8,8,8,gpt-5-mini-2025-08-07,1174,1566
1177,225,0,3,5,6,6,4,3,4,5,5,4,7,6,7,5,3,5,5,3,4,gpt-5-mini-2025-08-07,1110,867
1178,225,1,3,5,6,6,3,4,4,3,5,4,7,6,6,5,3,4,5,3,5,gpt-5-mini-2025-08-07,790,867
1179,225,2,4,6,5,6,5,4,2,5,4,4,7,6,6,5,3,4,6,3,4,gpt-5-mini-2025-08-07,918,867
1184,226,0,5,3,3,7,6,6,4,6,3,2,7,6,8,5,4,6,6,7,7,gpt-5-mini-2025-08-07,918,1166
1185,226,1,4,3,4,6,6,2,5,6,3,3,7,6,7,5,4,6,6,6,7,gpt-5-mini-2025-08-07,1174,1166
1186,226,2,4,3,3,6,5,5,5,6,3,2,7,6,7,4,4,6,6,6,7,gpt-5-mini-2025-08-07,982,1166
1191,227,0,2,3,4,3,3,2,6,3,4,3,6,3,4,2,2,4,8,8,6,gpt-5-mini-2025-08-07,1046,988
1192,227,1,4,2,3,3,3,2,6,4,3,2,4,3,2,2,2,3,6,6,6,gpt-5-mini-2025-08-07,918,988
1193,227,2,4,3,4,3,4,2,6,5,4,3,6,3,3,4,3,4,7,7,6,gpt-5-mini-2025-08-07,854,988
1198,228,0,7,5,7,6,5,4,5,7,7,4,4,5,3,7,3,7,6,6,7,gpt-5-mini-2025-08-07,1046,927
1199,228,1,7,6,7,6,6,5,3,7,7,4,5,5,4,6,5,7,7,6,7,gpt-5-mini-2025-08-07,982,927
1200,228,2,7,6,7,6,5,6,4,7,7,4,5,6,4,6,3,6,7,6,7,gpt-5-mini-2025-08-07,982,927
1205,229,0,7,5,7,3,4,3,4,8,7,6,3,5,3,4,3,6,8,6,7,gpt-5-mini-2025-08-07,918,1142
1206,229,1,6,4,7,3,5,3,4,8,7,5,3,4,3,5,4,6,8,7,6,gpt-5-mini-2025-08-07,982,1142
1207,229,2,6,6,7,3,4,3,5,8,6,6,3,5,3,5,4,6,8,7,7,gpt-5-mini-2025-08-07,1110,1142
1212,230,0,4,3,2,6,2,3,6,4,2,2,6,6,7,3,2,3,3,3,4,gpt-5-mini-2025-08-07,982,1014
1213,230,1,5,3,2,5,2,4,5,4,2,2,6,6,7,3,3,2,4,6,5,gpt-5-mini-2025-08-07,918,1014
1214,230,2,5,5,3,6,3,4,5,5,3,2,6,6,7,3,2,3,4,5,5,gpt-5-mini-2025-08-07,982,1014
1219,231,0,6,4,5,6,6,6,4,6,5,3,5,6,6,5,4,7,8,7,7,gpt-5-mini-2025-08-07,854,952
1220,231,1,6,5,5,5,6,6,5,6,4,3,4,6,6,5,3,7,7,7,7,gpt-5-mini-2025-08-07,1238,952
1221,231,2,6,4,5,6,6,6,5,6,4,3,6,6,6,5,3,7,6,6,7,gpt-5-mini-2025-08-07,982,952
1226,232,0,5,2,2,7,3,4,6,4,2,2,7,6,7,3,2,4,8,8,7,gpt-5-mini-2025-08-07,1046,1738
1227,232,1,5,3,3,6,3,5,6,6,2,2,6,5,7,3,2,4,7,7,7,gpt-5-mini-2025-08-07,1027,1738
1228,232,2,5,2,2,6,3,5,5,6,2,2,6,6,6,3,2,4,7,7,6,gpt-5-mini-2025-08-07,854,1738
1233,233,0,7,4,5,6,5,4,8,6,5,3,4,6,6,5,4,6,6,4,6,gpt-5-mini-2025-08-07,899,826
1234,233,1,7,4,4,5,5,5,8,6,3,3,3,4,6,5,4,7,6,5,6,gpt-5-mini-2025-08-07,1047,826
1235,233,2,7,5,5,6,5,6,8,5,6,3,4,5,6,5,4,7,6,4,6,gpt-5-mini-2025-08-07,854,826
1300,244,0,4,3,4,3,3,2,3,4,4,3,3,3,2,4,2,3,7,7,7,gpt-5-nano-2025-08-07,1645,1151
1301,244,1,3,3,5,3,3,2,2,4,5,4,2,3,2,4,2,4,7,7,6,gpt-5-nano-2025-08-07,1304,1151
1302,244,2,3,4,5,3,4,2,2,3,5,4,3,4,2,4,3,4,8,7,7,gpt-5-nano-2025-08-07,1496,1151
1173,225,0,4,6,5,5,4,2,5,6,4,4,6,6,6,4,3,4,3,3,4,gpt-5-nano-2025-08-07,1389,867
1174,225,1,3,5,4,5,4,2,3,5,3,4,7,6,6,4,3,4,4,3,4,gpt-5-nano-2025-08-07,1176,867
1175,225,2,3,5,4,7,3,2,4,5,4,4,7,6,5,3,3,3,3,3,3,gpt-5-nano-2025-08-07,1304,867
1176,225,3,4,7,6,7,4,3,3,6,5,6,7,5,5,5,4,4,4,3,4,gpt-5-nano-2025-08-07,1560,867
1180,226,0,4,5,5,6,5,2,5,5,4,3,6,5,6,4,3,5,5,6,7,gpt-5-nano-2025-08-07,1880,1166
1181,226,1,5,4,4,5,5,3,5,5,4,3,7,6,7,4,3,6,7,8,7,gpt-5-nano-2025-08-07,1582,1166
1182,226,2,3,4,4,6,4,2,3,4,3,3,7,5,7,4,3,5,6,7,7,gpt-5-nano-2025-08-07,1430,1166
1183,226,3,5,5,4,5,4,2,4,6,4,4,6,6,6,4,3,5,6,7,7,gpt-5-nano-2025-08-07,1240,1166
1187,227,0,5,5,4,3,3,3,4,4,3,4,3,3,2,4,2,5,7,7,6,gpt-5-nano-2025-08-07,1844,988
1188,227,1,3,5,4,5,2,2,2,4,4,4,3,4,3,4,2,4,7,7,6,gpt-5-nano-2025-08-07,1709,988
1189,227,2,4,3,3,3,2,2,3,4,3,4,3,3,2,4,2,3,6,6,5,gpt-5-nano-2025-08-07,1816,988
1190,227,3,4,5,4,4,2,3,3,4,4,3,6,4,4,3,3,4,7,6,6,gpt-5-nano-2025-08-07,1624,988
1194,228,0,7,7,8,6,6,4,3,8,7,7,3,7,4,5,3,6,6,6,7,gpt-5-nano-2025-08-07,1752,927
1195,228,1,7,7,8,6,5,4,4,7,7,6,3,7,4,4,3,7,7,7,7,gpt-5-nano-2025-08-07,1624,927
1196,228,2,7,6,7,6,4,4,3,7,7,7,3,6,3,5,3,6,5,6,7,gpt-5-nano-2025-08-07,1325,927
1197,228,3,8,7,8,6,4,7,4,8,8,7,2,5,3,6,3,5,5,5,7,gpt-5-nano-2025-08-07,1368,927
1201,229,0,6,5,6,3,2,3,4,8,7,6,2,4,3,2,2,5,7,7,7,gpt-5-nano-2025-08-07,1814,1142
1202,229,1,7,6,7,3,3,5,4,7,7,6,2,5,3,3,3,6,7,6,6,gpt-5-nano-2025-08-07,1686,1142
1203,229,2,7,6,7,3,3,3,4,8,7,6,2,5,4,3,3,6,7,6,7,gpt-5-nano-2025-08-07,1814,1142
1204,229,3,7,6,6,2,3,4,3,8,6,5,2,4,3,4,3,5,7,7,7,gpt-5-nano-2025-08-07,2009,1142
1208,230,0,5,3,4,6,2,2,3,4,3,2,5,6,7,2,2,2,5,5,4,gpt-5-nano-2025-08-07,1560,1014
1209,230,1,5,5,4,5,3,2,4,5,6,3,6,5,5,3,3,2,4,4,5,gpt-5-nano-2025-08-07,1432,1014
1210,230,2,6,4,4,5,2,2,3,5,4,3,6,5,5,3,2,2,5,5,4,gpt-5-nano-2025-08-07,1750,1014
1211,230,3,5,4,3,5,2,3,4,5,3,3,6,5,7,3,2,2,4,4,5,gpt-5-nano-2025-08-07,1901,1014
1215,231,0,6,6,5,6,4,4,3,5,5,5,3,6,3,3,2,6,7,6,7,gpt-5-nano-2025-08-07,1816,952
1216,231,1,6,7,6,5,4,3,4,6,6,6,4,5,4,5,3,6,7,7,7,gpt-5-nano-2025-08-07,1459,952
1217,231,2,5,7,6,4,4,4,3,5,6,6,3,5,3,4,3,5,8,7,7,gpt-5-nano-2025-08-07,1496,952
1218,231,3,6,6,6,4,4,5,4,6,6,5,3,5,3,5,3,6,7,6,7,gpt-5-nano-2025-08-07,1816,952
1222,232,0,4,4,5,5,4,2,5,5,5,3,7,5,7,4,2,4,7,8,8,gpt-5-nano-2025-08-07,1587,1738
1223,232,1,5,3,6,5,3,3,5,5,4,3,4,5,6,3,4,4,8,7,7,gpt-5-nano-2025-08-07,2222,1738
1224,232,2,5,7,4,5,3,3,4,6,5,3,6,6,7,4,3,6,7,8,7,gpt-5-nano-2025-08-07,1709,1738
1225,232,3,4,3,4,6,3,3,4,5,4,3,6,5,6,3,2,4,7,7,7,gpt-5-nano-2025-08-07,1880,1738
1229,233,0,7,5,5,5,3,3,7,7,5,3,2,6,5,4,3,6,6,5,6,gpt-5-nano-2025-08-07,1688,826
1230,233,1,8,5,6,5,3,4,7,6,5,4,3,5,4,5,3,4,5,4,4,gpt-5-nano-2025-08-07,1689,826
1231,233,2,7,5,5,4,3,4,7,5,4,4,3,4,3,4,3,6,6,5,6,gpt-5-nano-2025-08-07,1176,826
1232,233,3,8,4,5,4,3,2,7,6,5,4,3,5,3,4,2,5,5,5,5,gpt-5-nano-2025-08-07,1816,826
1236,234,0,4,6,7,3,4,2,3,5,7,6,4,4,2,4,3,5,6,5,6,gpt-5-nano-2025-08-07,1880,1080
1237,234,1,4,5,6,3,4,1,3,6,6,5,4,4,2,4,3,5,6,5,6,gpt-5-nano-2025-08-07,1709,1080
1238,234,2,4,5,7,4,4,2,3,6,6,5,4,4,2,4,2,5,7,5,6,gpt-5-nano-2025-08-07,1965,1080
1239,234,3,3,4,5,3,4,2,3,4,5,4,4,3,2,4,3,5,5,5,6,gpt-5-nano-2025-08-07,1238,1080
1303,244,3,3,5,6,3,3,2,3,4,6,5,2,4,2,4,3,3,7,7,8,gpt-5-nano-2025-08-07,1518,1151
1307,245,0,3,6,7,4,4,2,3,4,7,6,5,5,3,5,3,5,7,7,6,gpt-5-nano-2025-08-07,1369,1241
1308,245,1,5,5,4,6,5,2,3,5,5,4,6,7,4,4,4,5,8,7,6,gpt-5-nano-2025-08-07,1624,1241
1309,245,2,4,4,5,5,4,2,3,4,4,3,6,6,5,4,3,4,7,7,6,gpt-5-nano-2025-08-07,1560,1241
1310,245,3,4,4,5,4,4,2,3,5,5,4,7,6,5,3,3,3,7,6,7,gpt-5-nano-2025-08-07,1432,1241
1314,246,0,6,5,5,3,3,4,4,7,4,5,3,4,3,3,3,7,7,8,8,gpt-5-nano-2025-08-07,1688,1507
1315,246,1,6,4,5,3,4,4,4,7,5,4,3,3,2,4,2,5,7,7,7,gpt-5-nano-2025-08-07,1111,1507
1316,246,2,6,5,6,4,4,3,3,6,5,4,3,4,3,4,3,5,7,7,7,gpt-5-nano-2025-08-07,1581,1507
1317,246,3,6,5,6,3,4,3,3,7,6,4,3,3,3,4,3,5,7,7,7,gpt-5-nano-2025-08-07,1261,1507
1324,247,0,7,6,4,4,4,3,5,5,3,5,4,5,3,4,2,7,6,7,7,gpt-5-nano-2025-08-07,1494,1134
1325,247,1,6,4,4,3,5,5,4,4,3,4,3,3,4,4,2,7,6,6,7,gpt-5-nano-2025-08-07,1368,1134
1326,247,2,6,4,4,4,5,5,4,5,3,4,6,4,3,5,3,7,6,6,8,gpt-5-nano-2025-08-07,1197,1134
1327,247,3,7,4,4,4,5,6,4,6,3,5,5,5,2,4,3,8,7,6,9,gpt-5-nano-2025-08-07,3696,1134
1328,248,0,5,7,6,6,6,3,4,5,5,4,7,6,6,5,6,5,3,5,5,gpt-5-nano-2025-08-07,1368,1010
1329,248,1,4,6,6,5,5,3,5,4,6,3,7,6,7,4,5,5,3,6,7,gpt-5-nano-2025-08-07,1366,1010
1330,248,2,4,6,6,6,4,3,3,5,5,4,6,5,6,5,4,4,4,5,6,gpt-5-nano-2025-08-07,1775,1010
1331,248,3,5,5,5,5,4,4,4,5,4,3,6,6,5,5,5,6,5,7,7,gpt-5-nano-2025-08-07,1581,1010
1338,249,3,3,6,7,3,3,2,4,5,7,6,4,4,4,3,3,4,3,4,3,gpt-5-nano-2025-08-07,1368,688
1339,249,0,3,5,6,4,3,2,4,5,6,4,5,5,3,5,3,3,6,6,4,gpt-5-mini-2025-08-07,790,688
1340,249,1,3,4,5,4,2,2,4,4,5,3,5,5,3,4,2,3,5,6,3,gpt-5-mini-2025-08-07,918,688
1341,249,2,3,4,6,4,3,2,4,4,6,3,6,5,3,5,3,3,5,6,3,gpt-5-mini-2025-08-07,1110,688
1342,250,0,2,4,6,3,3,2,5,5,5,3,5,4,4,4,3,6,8,7,8,gpt-5-mini-2025-08-07,1238,1088
1343,250,1,3,4,5,3,4,2,3,4,5,3,6,4,5,3,3,5,8,7,7,gpt-5-mini-2025-08-07,918,1088
1344,250,2,2,4,5,3,4,2,3,5,4,3,6,4,3,4,3,6,8,7,8,gpt-5-mini-2025-08-07,1046,1088
1345,250,0,2,4,6,3,2,2,2,5,6,5,6,4,4,4,2,4,7,5,6,gpt-5-nano-2025-08-07,1816,1088
1346,250,1,3,5,6,4,3,3,2,4,6,5,4,5,2,4,3,4,7,6,7,gpt-5-nano-2025-08-07,1752,1088
1347,250,2,2,5,6,3,2,2,2,5,6,4,3,4,2,3,2,3,7,6,7,gpt-5-nano-2025-08-07,1814,1088
1348,250,3,3,4,5,3,4,2,2,3,4,4,6,4,5,3,3,4,7,5,7,gpt-5-nano-2025-08-07,1773,1088
1349,251,0,4,6,6,6,2,1,3,4,6,6,3,6,4,3,2,3,4,4,4,gpt-5-nano-2025-08-07,1645,691
1350,251,1,4,6,6,5,2,3,3,5,6,5,2,6,4,4,2,5,5,4,5,gpt-5-nano-2025-08-07,1689,691
1351,251,2,4,6,6,4,3,2,2,4,6,6,3,6,3,5,3,3,4,5,5,gpt-5-nano-2025-08-07,1368,691
1352,251,3,3,6,6,4,2,2,3,5,6,5,3,6,3,3,2,3,5,4,4,gpt-5-nano-2025-08-07,1368,691
1353,252,0,4,4,6,3,6,3,2,6,5,4,4,3,2,5,5,6,7,5,7,gpt-5-nano-2025-08-07,1581,876
1354,252,1,4,4,7,3,5,2,3,4,7,4,3,4,2,4,4,6,7,6,7,gpt-5-nano-2025-08-07,1368,876
1355,252,2,4,4,5,2,4,3,3,5,5,4,4,3,2,3,3,5,7,5,6,gpt-5-nano-2025-08-07,1366,876
1356,252,3,3,4,6,2,6,2,2,4,6,4,5,3,2,5,4,6,7,6,7,gpt-5-nano-2025-08-07,1880,876
1357,253,0,4,5,5,5,6,2,3,5,4,4,3,5,6,5,5,6,5,5,5,gpt-5-nano-2025-08-07,1750,865
1358,253,1,7,6,6,5,6,4,3,6,5,4,3,4,5,6,6,6,5,5,6,gpt-5-nano-2025-08-07,1624,865
1359,253,2,4,5,6,7,6,3,3,5,5,4,5,6,6,4,5,6,5,6,6,gpt-5-nano-2025-08-07,1838,865
1360,253,3,5,4,5,4,6,3,3,5,4,5,3,4,5,6,5,6,4,4,6,gpt-5-nano-2025-08-07,1558,865
1361,254,0,4,6,6,4,4,3,3,6,6,5,2,5,3,4,3,4,5,6,7,gpt-5-nano-2025-08-07,1496,1045
1362,254,1,3,6,7,3,4,2,3,5,7,6,3,4,3,4,3,5,5,6,6,gpt-5-nano-2025-08-07,1560,1045
1363,254,2,5,6,7,4,4,2,3,6,7,6,3,3,3,4,3,5,6,7,7,gpt-5-nano-2025-08-07,1432,1045
1364,254,3,4,5,7,3,3,2,2,6,6,6,3,4,2,3,2,4,5,6,6,gpt-5-nano-2025-08-07,1302,1045
1365,255,0,7,5,4,2,3,2,4,7,4,3,2,3,2,2,4,3,3,3,3,gpt-5-nano-2025-08-07,1622,810
1366,255,1,5,7,6,3,4,3,3,6,5,5,4,4,2,4,4,3,4,3,3,gpt-5-nano-2025-08-07,1517,810
1367,255,2,5,6,5,4,3,2,3,7,5,5,4,4,3,4,3,3,4,3,3,gpt-5-nano-2025-08-07,1240,810
1368,255,3,5,6,5,3,5,3,3,6,5,4,3,3,2,4,5,4,3,3,4,gpt-5-nano-2025-08-07,1560,810
1369,256,0,3,3,4,4,3,4,3,4,4,3,3,3,5,5,2,4,4,5,5,gpt-5-nano-2025-08-07,1709,1071
1370,256,1,4,4,4,5,5,5,3,6,4,3,7,5,4,5,3,6,7,5,6,gpt-5-nano-2025-08-07,1560,1071
1371,256,2,4,3,5,6,4,5,4,4,4,3,4,5,5,5,3,6,7,7,8,gpt-5-nano-2025-08-07,1497,1071
1372,256,3,4,3,4,6,3,2,3,5,4,3,4,5,6,4,3,6,6,5,7,gpt-5-nano-2025-08-07,1069,1071
1373,257,0,6,8,6,7,5,2,4,6,6,7,6,7,7,3,3,5,6,6,5,gpt-5-nano-2025-08-07,1305,1294
1374,257,1,5,8,6,7,5,3,4,7,7,8,6,7,7,4,5,5,7,7,6,gpt-5-nano-2025-08-07,1944,1294
1375,257,2,5,7,7,6,7,3,4,7,8,8,6,6,6,4,5,6,6,7,6,gpt-5-nano-2025-08-07,1686,1294
1376,257,3,7,7,6,7,6,3,4,7,6,6,6,7,7,5,5,4,6,7,6,gpt-5-nano-2025-08-07,1753,1294
1377,258,0,4,5,5,5,3,2,3,4,6,4,7,6,6,5,3,4,6,5,7,gpt-5-nano-2025-08-07,1240,1141
1378,258,1,3,5,5,7,4,2,4,5,5,4,8,7,6,5,4,6,7,5,6,gpt-5-nano-2025-08-07,1520,1141
1379,258,2,4,5,5,7,3,3,4,5,4,4,8,7,7,5,3,4,7,5,6,gpt-5-nano-2025-08-07,1688,1141
1380,258,3,3,6,5,7,4,2,3,5,5,4,8,7,6,4,3,5,7,7,8,gpt-5-nano-2025-08-07,1239,1141
1381,259,0,7,6,6,4,6,4,6,5,6,6,4,5,3,5,5,6,7,6,7,gpt-5-nano-2025-08-07,1750,1091
1382,259,1,5,6,6,5,5,3,6,5,5,5,5,4,4,5,5,6,6,6,6,gpt-5-nano-2025-08-07,1837,1091
1383,259,2,5,6,5,4,4,2,6,4,5,4,5,5,3,5,4,6,6,4,6,gpt-5-nano-2025-08-07,1686,1091
1384,259,3,5,6,7,5,6,2,4,4,7,5,4,6,4,5,5,6,7,6,7,gpt-5-nano-2025-08-07,1432,1091
1385,260,0,6,6,6,4,6,3,4,7,6,5,5,6,6,5,6,7,6,7,7,gpt-5-nano-2025-08-07,1432,1520
1386,260,1,6,5,5,6,6,2,5,5,5,4,7,5,6,5,6,7,6,7,7,gpt-5-nano-2025-08-07,1261,1520
1387,260,2,5,6,6,5,7,2,5,6,6,5,7,6,6,4,7,7,7,7,7,gpt-5-nano-2025-08-07,1496,1520
1388,260,3,7,6,5,5,5,3,5,7,6,5,6,6,7,5,6,6,7,7,7,gpt-5-nano-2025-08-07,1496,1520
1389,261,0,3,6,6,3,4,2,4,3,5,6,4,4,4,5,3,7,6,7,8,gpt-5-nano-2025-08-07,1645,1471
1390,261,1,6,7,6,4,5,2,5,6,6,6,6,5,5,6,3,7,6,7,7,gpt-5-nano-2025-08-07,1816,1471
1391,261,2,4,5,5,3,5,3,4,4,5,6,6,4,3,5,3,6,7,6,7,gpt-5-nano-2025-08-07,1368,1471
1392,261,3,5,6,7,3,5,3,4,5,6,6,6,5,4,6,3,6,7,7,7,gpt-5-nano-2025-08-07,1880,1471
1393,262,0,7,6,4,4,7,3,8,6,4,5,4,4,3,4,5,7,5,6,7,gpt-5-nano-2025-08-07,1561,971
1394,262,1,7,5,4,4,5,3,8,6,4,3,4,3,3,4,4,7,3,5,6,gpt-5-nano-2025-08-07,1688,971
1395,262,2,7,6,5,4,5,3,7,7,4,5,2,4,3,4,3,7,3,5,7,gpt-5-nano-2025-08-07,1430,971
1396,262,3,7,4,4,3,6,3,7,5,3,4,2,3,2,4,4,7,4,6,7,gpt-5-nano-2025-08-07,1581,971
1397,263,0,5,4,5,5,4,2,3,6,5,5,7,4,4,5,3,6,5,6,7,gpt-5-nano-2025-08-07,1304,1003
1398,263,1,4,4,5,4,4,3,3,5,4,5,7,4,5,4,3,5,4,6,6,gpt-5-nano-2025-08-07,1241,1003
1399,263,2,5,5,6,4,4,3,4,6,5,6,7,4,3,5,4,5,4,6,6,gpt-5-nano-2025-08-07,1494,1003
1400,263,3,4,3,5,3,4,2,3,5,5,4,6,3,3,4,3,5,4,6,6,gpt-5-nano-2025-08-07,1133,1003
1401,264,0,4,6,7,4,4,3,4,5,7,7,6,6,6,4,5,4,7,6,5,gpt-5-nano-2025-08-07,1624,1493
